geo_id,year,deped_id,total_teacher_male,total_teacher_female,total_teachers,total_student_male,total_student_female,total_student_enrollment,geo_id,deped_id,school_name,address,adm0,adm1,adm2,adm3,latitude,longitude,geom
TAN-000361,2021,EM.1175,6,6,12,388,363,751,TAN-000361,EM.1175,ENDAMARARIEK,,TZA,Arusha,Karatu,Endabash,-3.526210476,35.64054969,0101000020E6100000A8014188FDD141405ADC89D6AD350CC0
TAN-000364,2021,EM.6953,4,3,7,288,322,610,TAN-000364,EM.6953,GETAMOCK,,TZA,Arusha,Karatu,Endamarariek,-3.483845,35.710943,0101000020E6100000FA28232E00DB41403BAA9A20EADE0BC0
TAN-000367,2021,EM.10717,6,5,11,216,268,484,TAN-000367,EM.10717,GIDBASSO,,TZA,Arusha,Karatu,Endamarariek,-3.510281392,35.67090248,0101000020E6100000E133E921E0D54140C92D13690E150CC0
TAN-000370,2021,EM.13892,4,4,8,152,177,329,TAN-000370,EM.13892,MCHANGANI,,TZA,Arusha,Karatu,Endamarariek,-3.483845,35.710943,0101000020E6100000FA28232E00DB41403BAA9A20EADE0BC0
TAN-000372,2021,EM.10554,6,4,10,268,257,525,TAN-000372,EM.10554,SHANGIT,,TZA,Arusha,Karatu,Endamarariek,-3.483051469,35.66512351,0101000020E610000018A065C422D54140391EAD164ADD0BC0
TAN-000375,2021,EM.4588,2,7,9,146,144,290,TAN-000375,EM.4588,AYALABE,,TZA,Arusha,Karatu,Qurus,-3.343502286,35.66169826,0101000020E610000093425187B2D4414019C563207EBF0AC0
TAN-000378,2021,EM.14579,2,9,11,247,252,499,TAN-000378,EM.14579,HAYMU,,TZA,Arusha,Karatu,Qurus,-3.358576802,35.66472447,0101000020E61000001FC001B115D54140DC8DAD835DDE0AC0
TAN-000381,2021,EM.3025,4,16,20,318,303,621,TAN-000381,EM.3025,SUMAWE,,TZA,Arusha,Karatu,Qurus,-3.357775683,35.63711671,0101000020E6100000B297540A8DD1414000504E7FB9DC0AC0
TAN-000384,2021,EM.7614,7,11,18,336,298,634,TAN-000384,EM.7614,TLOMA,,TZA,Arusha,Karatu,Qurus,-3.337508659,35.64251142,0101000020E61000006F1A70D03DD24140AE2C64BD37B30AC0
TAN-000387,2021,EM.8428,3,3,6,215,237,452,TAN-000387,EM.8428,BARAKTA,,TZA,Arusha,Karatu,Kansay,-3.637635,35.536022,0101000020E6100000E0F76F5E9CC441409947FE60E0190DC0
TAN-000390,2021,EM.12389,4,2,6,217,203,420,TAN-000390,EM.12389,ENDAGESH,,TZA,Arusha,Karatu,Kansay,-3.673472528,35.55685034,0101000020E6100000828837DF46C74140951D949045630DC0
TAN-000393,2021,EM.13890,2,5,7,133,104,237,TAN-000393,EM.13890,GEER,,TZA,Arusha,Karatu,Kansay,-3.656618982,35.57500916,0101000020E6100000DB8C70E699C9414085FBEC73C1400DC0
TAN-000395,2021,EM.12391,5,2,7,121,131,252,TAN-000395,EM.12391,HARAA,,TZA,Arusha,Karatu,Kansay,-3.680673321,35.58251775,0101000020E610000075CB0EF18FCA41403FA3A7DA04720DC0
TAN-000398,2021,EM.807,4,3,7,112,101,213,TAN-000398,EM.807,KANSAY,,TZA,Arusha,Mbulu,Kansay,-3.693808656,35.56576962,0101000020E6100000347C8F236BC841401C9D798DEB8C0DC0
TAN-000401,2021,EM.7611,5,1,6,116,127,243,TAN-000401,EM.7611,LAJA,,TZA,Arusha,Karatu,Kansay,-3.665544828,35.53217934,0101000020E61000001474DE731EC441406C41B22A09530DC0
TAN-000404,2021,EM.8429,5,24,29,636,632,1268,TAN-000404,EM.8429,BWAWANI,,TZA,Arusha,Karatu,Qurus,-3.368611308,35.64703736,0101000020E6100000BE3EC61ED2D24140C45D467CEAF20AC0
TAN-000407,2021,EM.13516,2,14,16,363,365,728,TAN-000407,EM.13516,ENDORO,,TZA,Arusha,Karatu,Qurus,-3.364057092,35.65015428,0101000020E61000002BFA644138D341408922C0C396E90AC0
TAN-000410,2021,EM.737,6,9,15,267,240,507,TAN-000410,EM.737,KARATU,,TZA,Arusha,Karatu,Qurus,-3.370821302,35.66496467,0101000020E61000009E52F38F1DD541404900A62871F70AC0
TAN-000413,2021,EM.10268,4,3,7,144,128,272,TAN-000413,EM.10268,DIRANGW,,TZA,Arusha,Karatu,Rhotia,-3.317627764,35.814503,0101000020E610000038BF61A241E84140EE73D56C808A0AC0
TAN-000416,2021,EM.2533,2,7,9,241,202,443,TAN-000416,EM.2533,KITETE KCU,,TZA,Arusha,Karatu,Mbulumbulu,-3.270356689,35.8572964,0101000020E6100000417D70E3BBED414029148CC4B0290AC0
TAN-000419,2021,EM.4590,8,3,11,157,171,328,TAN-000419,EM.4590,LOSITETE,,TZA,Arusha,Karatu,Mbulumbulu,-3.209778759,35.87136479,0101000020E6100000CCF7A5E188EF41405B676A7CA0AD09C0
TAN-000422,2021,EM.14581,6,2,8,154,144,298,TAN-000422,EM.14581,MARMO,,TZA,Arusha,Karatu,Mbulumbulu,-3.203909,35.880894,0101000020E61000000E9F7422C1F0414069E1B20A9BA109C0
TAN-000424,2021,EM.995,6,7,13,265,256,521,TAN-000424,EM.995,MBULUMBULU,,TZA,Arusha,Karatu,Rhotia,-3.296374789,35.76670366,0101000020E610000035B6745823E2414045E9D0BEF95E0AC0
TAN-000427,2021,EM.17276,4,1,5,121,109,230,TAN-000427,EM.17276,SABASABA,,TZA,Arusha,Karatu,Mbulumbulu,-3.300113162,35.83766613,0101000020E610000090A8CCA438EB4140FB1CBFBAA1660AC0
TAN-000430,2021,EM.7613,7,4,11,243,221,464,TAN-000430,EM.7613,SLAHHAMO,,TZA,Arusha,Karatu,Mbulumbulu,-3.270384894,35.81884695,0101000020E6100000F55613FACFE84140DA7F288EBF290AC0
TAN-000433,2021,EM.3412,12,10,22,232,207,439,TAN-000433,EM.3412,GYETIGHI,,TZA,Arusha,Karatu,Baray,-3.550867189,35.42941786,0101000020E61000005882182AF7B641403C8E890E2D680CC0
TAN-000436,2021,EM.10269,2,3,5,118,138,256,TAN-000436,EM.10269,MEALI,,TZA,Arusha,Karatu,Daa,-3.398591642,35.50436472,0101000020E6100000FED3EC058FC04140A1CA96D050300BC0
TAN-000439,2021,EM.996,4,9,13,313,314,627,TAN-000439,EM.996,OLDEANI,,TZA,Arusha,Karatu,Oldean,-3.37763067,35.5291408,0101000020E6100000597DBFE2BAC34140BBEE8C3A63050BC0
TAN-000442,2021,EM.4589,4,6,10,282,233,515,TAN-000442,EM.4589,GONGALI,,TZA,Arusha,Karatu,Qurus,-3.414125427,35.6263256,0101000020E6100000E452F06F2BD041409C41EBFD20500BC0
TAN-000445,2021,EM.11089,1,13,14,297,264,561,TAN-000445,EM.11089,KINIHHE,,TZA,Arusha,Karatu,Qurus,-3.383259251,35.63102579,0101000020E6100000C57DFD73C5D04140C479E739EA100BC0
TAN-000448,2021,EM.10414,5,2,7,127,99,226,TAN-000448,EM.10414,MAGESHO,,TZA,Arusha,Karatu,Endamarariek,-3.450771798,35.61651567,0101000020E61000008E0F48FCE9CE4140F4F3923E2E9B0BC0
TAN-000451,2021,EM.9335,6,1,7,157,135,292,TAN-000451,EM.9335,MENDAY,,TZA,Arusha,Karatu,Qurus,-3.435583988,35.58873928,0101000020E61000003CBC08CF5BCB414055F83875137C0BC0
TAN-000454,2021,EM.10553,1,6,7,216,216,432,TAN-000454,EM.10553,QURUS,,TZA,Arusha,Karatu,Qurus,-3.457467373,35.58090243,0101000020E61000002B82C5025BCA4140202D70A7E4A80BC0
TAN-000457,2021,EM.12387,3,6,9,142,133,275,TAN-000457,EM.12387,AKKO,,TZA,Arusha,Karatu,Rhotia,-3.359176,35.771926,0101000020E61000004F779E78CEE241409510ACAA97DF0AC0
TAN-000460,2021,EM.9334,3,4,7,195,165,360,TAN-000460,EM.9334,CHEMCHEM,,TZA,Arusha,Karatu,Rhotia,-3.415494373,35.73723197,0101000020E61000009B5B009E5DDE4140FDA7BDB6EE520BC0
TAN-000463,2021,EM.10718,2,5,7,131,127,258,TAN-000463,EM.10718,GILALA,,TZA,Arusha,Karatu,Rhotia,-3.359176,35.771926,0101000020E61000004F779E78CEE241409510ACAA97DF0AC0
TAN-000466,2021,EM.12392,4,2,6,121,110,231,TAN-000466,EM.12392,HAREABI,,TZA,Arusha,Karatu,Karatu,-3.363800564,35.71339343,0101000020E61000000184D57950DB4140BC2B254510E90AC0
TAN-000469,2021,EM.13891,5,2,7,108,103,211,TAN-000469,EM.13891,JUHUDI,,TZA,Arusha,Karatu,Karatu,-3.389866844,35.70215421,0101000020E610000070596C30E0D94140A8320682721E0BC0
TAN-000472,2021,EM.9050,5,10,15,300,311,611,TAN-000472,EM.9050,KIBAONI,,TZA,Arusha,Karatu,Rhotia,-3.359176,35.771926,0101000020E61000004F779E78CEE241409510ACAA97DF0AC0
TAN-000475,2021,EM.2451,3,7,10,140,146,286,TAN-000475,EM.2451,KILIMAMOJA,,TZA,Arusha,Karatu,Rhotia,-3.377171067,35.77818749,0101000020E610000069DACDA59BE341407219AE4372040BC0
TAN-000478,2021,EM.5795,3,5,8,239,229,468,TAN-000478,EM.5795,KILIMATEMBO,,TZA,Arusha,Karatu,Rhotia,-3.335274605,35.73184571,0101000020E61000007E15C71EADDD41400B3CBD73A4AE0AC0
TAN-000481,2021,EM.10031,6,2,8,149,147,296,TAN-000481,EM.10031,MARERA,,TZA,Arusha,Karatu,Karatu,-3.329905645,35.68663128,0101000020E61000005C01A688E3D7414088532092A5A30AC0
TAN-000484,2021,EM.2345,5,10,15,284,291,575,TAN-000484,EM.2345,RHOTIA,,TZA,Arusha,Karatu,Ganako,-3.334998811,35.70431346,0101000020E6100000936A86F126DA4140148D4BDB13AE0AC0
TAN-000487,2021,EM.12395,3,7,10,164,166,330,TAN-000487,EM.12395,UMOJA,,TZA,Arusha,Karatu,Rhotia,-3.316982769,35.71624952,0101000020E61000007D167410AEDB4140120112432E890AC0
TAN-000490,2021,EM.3413,3,9,12,406,332,738,TAN-000490,EM.3413,ENGARENAIBOR,,TZA,Arusha,Longido,Engarenaibor,-2.526135904,36.48426605,0101000020E610000014A80F6EFC3D42408073A7BD863504C0
TAN-000493,2021,EM.11572,7,4,11,308,247,555,TAN-000493,EM.11572,NGOSWAK,,TZA,Arusha,Longido,Engarenaibor,-2.509000933,36.49458862,0101000020E6100000D8EF0DAE4E3F4240A9F2C6146F1204C0
TAN-000496,2021,EM.11573,4,2,6,190,188,378,TAN-000496,EM.11573,SINONIK,,TZA,Arusha,Longido,Engarenaibor,-2.501333508,36.57935892,0101000020E6100000DF05DF6E284A4240DCFD6924BB0204C0
TAN-000499,2021,EM.9336,5,3,8,204,139,343,TAN-000499,EM.9336,KISERIAN,,TZA,Arusha,Longido,Engikaret,-2.848169615,36.52831947,0101000020E6100000BABEEEF89F4342405916AF260DC906C0
TAN-000501,2021,EM.6955,4,5,9,355,234,589,TAN-000501,EM.6955,GELAI LUMBWA,,TZA,Arusha,Longido,Gelai lumbwa,-2.617818488,36.18671137,0101000020E61000007EF87D28E6174240E697C6D14AF104C0
TAN-000504,2021,EM.6954,10,3,13,458,211,669,TAN-000504,EM.6954,GELAI BOMBA,,TZA,Arusha,Longido,Gelai Meirugoi,-2.718178,36.042722,0101000020E6100000EC681CEA770542404CA7751BD4BE05C0
TAN-000507,2021,EM.13896,6,1,7,222,137,359,TAN-000507,EM.13896,MAGADINI,,TZA,Arusha,Longido,Gelai Meirugoi,-2.629847613,36.00593273,0101000020E6100000BAA95867C2004240AA639A8BED0905C0
TAN-000510,2021,EM.10723,9,7,16,715,651,1366,TAN-000510,EM.10723,IRKASWA,,TZA,Arusha,Longido,Kamwanga,-2.863495201,37.32780532,0101000020E61000006B6D5486F5A942403262042C70E806C0
TAN-000513,2021,EM.4037,4,10,14,444,508,952,TAN-000513,EM.4037,KAMWANGA,,TZA,Arusha,Rombo,Motamburu Kitendeni,-2.88300662,37.36232406,0101000020E6100000812082A260AE4240796958C6651007C0
TAN-000516,2021,EM.6956,2,6,8,323,295,618,TAN-000516,EM.6956,KITENDENI,,TZA,Arusha,Longido,Kamwanga,-2.840806344,37.23735263,0101000020E61000001BBC2B92619E42409FFE2DADF8B906C0
TAN-000519,2021,EM.3026,8,7,15,526,495,1021,TAN-000519,EM.3026,KETUMBEINE,,TZA,Arusha,Longido,Kitumbeine,-2.830791612,36.30764382,0101000020E6100000B7DB68DF6027424023A69A1276A506C0
TAN-000522,2021,EM.13894,4,6,10,87,50,137,TAN-000522,EM.13894,ABERNATHY,,TZA,Arusha,Longido,Longido,-2.721493,36.712864,0101000020E6100000753FA7203F5B4240EB573A1F9EC505C0
TAN-000525,2021,EM.474,9,14,23,584,505,1089,TAN-000525,EM.474,LONGIDO,,TZA,Arusha,Longido,Orbomba,-2.724699757,36.70010566,0101000020E6100000E5B8F00F9D59424089DFDD622FCC05C0
TAN-000528,2021,EM.13895,4,4,8,313,318,631,TAN-000528,EM.13895,KITARINI,,TZA,Arusha,Longido,Mundarara,-2.622670757,36.46436754,0101000020E6100000DECF4265703B4240ACEC4BCE3AFB04C0
TAN-000531,2021,EM.8056,4,3,7,299,260,559,TAN-000531,EM.8056,MUNDARARA,,TZA,Arusha,Longido,Mundarara,-2.631918,36.433765,0101000020E610000021938C9C85374240A3073E062B0E05C0
TAN-000534,2021,EM.3745,1,10,11,332,356,688,TAN-000534,EM.3745,NAMANGA,,TZA,Arusha,Longido,Namanga,-2.551750163,36.78742411,0101000020E610000016443050CA6442406D2E4DFDFB6904C0
TAN-000537,2021,EM.9133,3,5,8,251,257,508,TAN-000537,EM.9133,ELERAI,,TZA,Arusha,Siha,Olmolog,-2.923582807,37.06698373,0101000020E610000067DB40EC92884240FAB3F9617F6307C0
TAN-000540,2021,EM.6957,4,8,12,376,340,716,TAN-000540,EM.6957,LERANG'WA,,TZA,Arusha,Longido,Olmolog,-2.842291003,37.11855939,0101000020E610000084573FF42C8F4240E1CCBC1003BD06C0
TAN-000542,2021,EM.3253,3,8,11,394,416,810,TAN-000542,EM.3253,OLMOLOG,,TZA,Arusha,Siha,Ndumeti,-2.867067923,37.12482327,0101000020E610000003377B35FA8F4240AF90A54EC1EF06C0
TAN-000545,2021,EM.15205,6,10,16,299,248,547,TAN-000545,EM.15205,ORBOMBA,,TZA,Arusha,Longido,Orbomba,-2.730557,36.681306,0101000020E6100000C748F6083557424036E9B6442ED805C0
TAN-000547,2021,EM.6958,4,6,10,483,432,915,TAN-000547,EM.6958,NGEREYANI,,TZA,Arusha,Longido,Tingatinga,-2.981002989,36.85523112,0101000020E6100000F2759D36786D42401744581818D907C0
TAN-000550,2021,EM.3254,2,6,8,233,227,460,TAN-000550,EM.3254,TINGATINGA,,TZA,Arusha,Siha,Tingatinga,-2.978411459,36.95636021,0101000020E6100000A692E8026A7A4240407E1363C9D307C0
TAN-000553,2021,EM.12396,2,23,25,444,451,895,TAN-000553,EM.12396,CHEMCHEM,,TZA,Arusha,Meru,Kikatiti,-3.390218,36.941109,0101000020E6100000527C7C4276784240F67B629D2A1F0BC0
TAN-000556,2021,EM.2346,1,20,21,468,454,922,TAN-000556,EM.2346,KIKATITI,,TZA,Arusha,Meru,Kikatiti,-3.40671974,36.94602225,0101000020E6100000E884D0411779424041806F47F6400BC0
TAN-000559,2021,EM.4043,5,7,12,231,246,477,TAN-000559,EM.4043,NGYEKU,,TZA,Arusha,Meru,Kikatiti,-3.370167,36.957439,0101000020E61000001D75745C8D7A4240AB77B81D1AF60AC0
TAN-000562,2021,EM.6962,2,9,11,104,122,226,TAN-000562,EM.6962,NKOAMANGASHA,,TZA,Arusha,Meru,Kikatiti,-3.370167,36.957439,0101000020E61000001D75745C8D7A4240AB77B81D1AF60AC0
TAN-000565,2021,EM.1461,4,3,7,166,156,322,TAN-000565,EM.1461,SAKILA,,TZA,Arusha,Meru,Kikatiti,-3.370167,36.957439,0101000020E61000001D75745C8D7A4240AB77B81D1AF60AC0
TAN-000568,2021,EM.6963,2,7,9,187,159,346,TAN-000568,EM.6963,SURUMALA,,TZA,Arusha,Meru,Kikatiti,-3.369817491,36.93931674,0101000020E61000005371EB873B78424092AB6ADF62F50AC0
TAN-000571,2021,EM.1459,3,5,8,177,180,357,TAN-000571,EM.1459,KARANGAI,,TZA,Arusha,Meru,Kikwe,-3.477362237,36.86652465,0101000020E6100000C4769C47EA6E42404D15E24AA3D10BC0
TAN-000574,2021,EM.4039,2,8,10,170,161,331,TAN-000574,EM.4039,KIKWE,,TZA,Arusha,Meru,Kikwe,-3.426451165,36.82920425,0101000020E610000023BA675D236A4240F920783A5F690BC0
TAN-000577,2021,EM.8357,4,2,6,116,100,216,TAN-000577,EM.8357,MAWENI,,TZA,Arusha,Meru,Kikwe,-3.457372173,36.85407296,0101000020E610000089CC4343526D42406915E9BDB2A80BC0
TAN-000580,2021,EM.9459,1,8,9,221,205,426,TAN-000580,EM.9459,NAMBALA,,TZA,Arusha,Meru,Kikwe,-3.469767,36.86896,0101000020E61000001EC4CE143A6F424096EB6D3315C20BC0
TAN-000583,2021,EM.11580,1,9,10,97,95,192,TAN-000583,EM.11580,NGANANA,,TZA,Arusha,Arusha,Mlangarini,-3.409787176,36.7964692,0101000020E6100000B922E7B3F2654240ECEBB97F3E470BC0
TAN-000586,2021,EM.6960,4,3,7,121,120,241,TAN-000586,EM.6960,KANDASHE,,TZA,Arusha,Meru,Leguruki,-3.206255921,36.94035392,0101000020E61000005F886A845D7842402F691A8169A609C0
TAN-000589,2021,EM.5798,3,3,6,145,140,285,TAN-000589,EM.5798,MIRIRINI,,TZA,Arusha,Meru,Leguruki,-3.22773986,36.92366994,0101000020E6100000954C0CD13A764240A090954669D209C0
TAN-000592,2021,EM.3255,3,5,8,267,222,489,TAN-000592,EM.3255,NKOASENGA,,TZA,Arusha,Meru,Leguruki,-3.25381773,36.91221987,0101000020E6100000A834E69EC3744240ADF50B97D1070AC0
TAN-000595,2021,EM.11581,2,2,4,188,173,361,TAN-000595,EM.11581,NOSEIYA,,TZA,Arusha,Meru,Leguruki,-3.244614802,36.92574947,0101000020E61000003CF868F57E764240FEA8F59AF8F409C0
TAN-000598,2021,EM.10556,6,1,7,97,91,188,TAN-000598,EM.10556,SINAI,,TZA,Arusha,Meru,Leguruki,-3.19638097,36.90819942,0101000020E6100000B692EBE03F74424070A79D2F309209C0
TAN-000601,2021,EM.3027,6,2,8,244,220,464,TAN-000601,EM.3027,MAJENGO,,TZA,Arusha,Monduli,Majengo,-3.372447687,35.83639075,0101000020E6100000A5F622DA0EEB4140361659DAC5FA0AC0
TAN-000626,2021,EM.4599,6,9,15,317,315,632,TAN-000626,EM.4599,MAJENGO,,TZA,Arusha,Monduli,Majengo,-3.372447687,35.83639075,0101000020E6100000A5F622DA0EEB4140361659DAC5FA0AC0
TAN-000651,2021,EM.16772,2,8,10,214,267,481,TAN-000651,EM.16772,MAJENGO,,TZA,Arusha,Monduli,Majengo,-3.372447687,35.83639075,0101000020E6100000A5F622DA0EEB4140361659DAC5FA0AC0
TAN-000676,2021,EM.240,4,26,30,521,456,977,TAN-000676,EM.240,MAJENGO,,TZA,Arusha,Monduli,Majengo,-3.372447687,35.83639075,0101000020E6100000A5F622DA0EEB4140361659DAC5FA0AC0
TAN-000701,2021,EM.4920,4,9,13,159,195,354,TAN-000701,EM.4920,MAJENGO,,TZA,Arusha,Monduli,Majengo,-3.372447687,35.83639075,0101000020E6100000A5F622DA0EEB4140361659DAC5FA0AC0
TAN-000726,2021,EM.693,1,14,15,295,291,586,TAN-000726,EM.693,MAJENGO,,TZA,Arusha,Monduli,Majengo,-3.372447687,35.83639075,0101000020E6100000A5F622DA0EEB4140361659DAC5FA0AC0
TAN-000751,2021,EM.7261,3,12,15,417,449,866,TAN-000751,EM.7261,MAJENGO,,TZA,Arusha,Monduli,Majengo,-3.372447687,35.83639075,0101000020E6100000A5F622DA0EEB4140361659DAC5FA0AC0
TAN-000776,2021,EM.15696,3,10,13,302,241,543,TAN-000776,EM.15696,MAJENGO,,TZA,Arusha,Monduli,Majengo,-3.372447687,35.83639075,0101000020E6100000A5F622DA0EEB4140361659DAC5FA0AC0
TAN-000801,2021,EM.18369,7,6,13,374,363,737,TAN-000801,EM.18369,MAJENGO,,TZA,Arusha,Monduli,Majengo,-3.372447687,35.83639075,0101000020E6100000A5F622DA0EEB4140361659DAC5FA0AC0
TAN-000826,2021,EM.10668,7,24,31,725,759,1484,TAN-000826,EM.10668,MAJENGO,,TZA,Arusha,Monduli,Majengo,-3.372447687,35.83639075,0101000020E6100000A5F622DA0EEB4140361659DAC5FA0AC0
TAN-000851,2021,EM.12874,3,11,14,284,276,560,TAN-000851,EM.12874,MAJENGO,,TZA,Arusha,Monduli,Majengo,-3.372447687,35.83639075,0101000020E6100000A5F622DA0EEB4140361659DAC5FA0AC0
TAN-000876,2021,EM.7932,3,13,16,316,252,568,TAN-000876,EM.7932,MAJENGO,,TZA,Arusha,Monduli,Majengo,-3.372447687,35.83639075,0101000020E6100000A5F622DA0EEB4140361659DAC5FA0AC0
TAN-000901,2021,EM.12888,4,33,37,1587,1688,3275,TAN-000901,EM.12888,MAJENGO,,TZA,Arusha,Monduli,Majengo,-3.372447687,35.83639075,0101000020E6100000A5F622DA0EEB4140361659DAC5FA0AC0
TAN-000926,2021,EM.11516,4,13,17,480,492,972,TAN-000926,EM.11516,MAJENGO,,TZA,Arusha,Monduli,Majengo,-3.372447687,35.83639075,0101000020E6100000A5F622DA0EEB4140361659DAC5FA0AC0
TAN-000951,2021,EM.15186,4,13,17,260,256,516,TAN-000951,EM.15186,MAJENGO,,TZA,Arusha,Monduli,Majengo,-3.372447687,35.83639075,0101000020E6100000A5F622DA0EEB4140361659DAC5FA0AC0
TAN-000976,2021,EM.4028,2,18,20,308,338,646,TAN-000976,EM.4028,MAJENGO,,TZA,Arusha,Monduli,Majengo,-3.372447687,35.83639075,0101000020E6100000A5F622DA0EEB4140361659DAC5FA0AC0
TAN-001001,2021,EM.9051,2,3,5,285,245,530,TAN-001001,EM.9051,LOSITETI,,TZA,Arusha,Meru,Makiba,-3.476271347,36.95333222,0101000020E6100000C18F49CA067A42404E181B5A67CF0BC0
TAN-001004,2021,EM.11096,3,3,6,246,247,493,TAN-001004,EM.11096,MAKIBA,,TZA,Arusha,Meru,Makiba,-3.492064,36.9936,0101000020E61000001EA7E8482E7F4240C24F1C40BFEF0BC0
TAN-001007,2021,EM.3028,2,4,6,228,199,427,TAN-001007,EM.3028,PATANUMBE,,TZA,Arusha,Meru,Makiba,-3.518615302,36.94694192,0101000020E610000044CE9064357942407F5C8AC71F260CC0
TAN-001010,2021,EM.5802,4,6,10,288,334,622,TAN-001010,EM.5802,VALESKA,,TZA,Arusha,Meru,Kikwe,-3.51712614,36.91965504,0101000020E61000006733A041B77542405BA7990713230CC0
TAN-001013,2021,EM.3746,5,5,10,122,148,270,TAN-001013,EM.3746,DOLLY,,TZA,Arusha,Meru,Maroroni,-3.431067627,36.87996991,0101000020E61000000075A0DAA270424076A28295D3720BC0
TAN-001016,2021,EM.2756,3,6,9,281,238,519,TAN-001016,EM.2756,MARORONI,,TZA,Arusha,Meru,Maroroni,-3.438629785,36.91038932,0101000020E61000008B0322A38774424018032D5550820BC0
TAN-001019,2021,EM.11097,4,4,8,137,127,264,TAN-001019,EM.11097,MIGANDINI,,TZA,Arusha,Meru,Maroroni,-3.444668988,36.88988131,0101000020E6100000C5E279A1E7714240180B489DAE8E0BC0
TAN-001022,2021,EM.11579,3,4,7,173,168,341,TAN-001022,EM.11579,NAZARETI,,TZA,Arusha,Meru,Maroroni,-3.464006205,36.91376178,0101000020E6100000A6B76025F6744240B7ED9CE248B60BC0
TAN-001025,2021,EM.5801,5,3,8,244,221,465,TAN-001025,EM.5801,SAMARIA,,TZA,Arusha,Meru,Maroroni,-3.43458654,36.9722075,0101000020E610000085B69C4B717C424085A70482087A0BC0
TAN-008892,2021,EM.1728,5,1,6,370,410,780,TAN-008892,EM.1728,PANDE,,TZA,Lindi,Kilwa,Pande,-9.12772059,39.5636833,0101000020E610000093663DC626C84340D226DA97644122C0
TAN-001028,2021,EM.13044,7,2,9,167,165,332,TAN-001028,EM.13044,SAVANA,,TZA,Arusha,Meru,Maroroni,-3.43805,36.932469,0101000020E610000054C4E9245B774240371AC05B20810BC0
TAN-001031,2021,EM.1460,2,7,9,180,195,375,TAN-001031,EM.1460,MBUGUNI,,TZA,Arusha,Meru,Mbuguni,-3.558036,36.901687,0101000020E61000003B1DC87A6A734240DDEC0F94DB760CC0
TAN-001034,2021,EM.11578,7,3,10,189,162,351,TAN-001034,EM.11578,MIEMBENI,,TZA,Arusha,Meru,Mbuguni,-3.559059456,36.93216789,0101000020E610000036F70447517742400051002AF4780CC0
TAN-001037,2021,EM.1566,3,6,9,177,203,380,TAN-001037,EM.1566,MIKUNGANI,,TZA,Manyara,Meru,Mbuguni,-3.567345901,36.95446513,0101000020E6100000DE42D3E92B7A42406984D2A5EC890CC0
TAN-001040,2021,EM.14583,1,7,8,231,240,471,TAN-001040,EM.14583,TANZANITE,,TZA,Arusha,Meru,Mbuguni,-3.558036,36.901687,0101000020E61000003B1DC87A6A734240DDEC0F94DB760CC0
TAN-001042,2021,EM.11093,4,1,5,98,105,203,TAN-001042,EM.11093,ILKIRIMUNI,,TZA,Arusha,Meru,Ngarenanyuki,-3.175554,36.836178,0101000020E61000003DD175E1076B4240B47405DB886709C0
TAN-001044,2021,EM.11575,3,4,7,125,117,242,TAN-001044,EM.11575,LENDOIYA,,TZA,Arusha,Meru,Ngarenanyuki,-3.197494301,36.89122433,0101000020E6100000F05F8BA313724240F2875FE4779409C0
TAN-001047,2021,EM.9052,4,2,6,138,140,278,TAN-001047,EM.9052,MWAKENY,,TZA,Arusha,Meru,Ngarenanyuki,-3.194346996,36.8047417,0101000020E61000001D9DA9C601674240B02A3FCC058E09C0
TAN-001050,2021,EM.6961,1,4,5,87,64,151,TAN-001050,EM.6961,NASULA,,TZA,Arusha,Monduli,Selela,-3.363646689,36.03013266,0101000020E6100000E99E1263DB034240F16D6498BFE80AC0
TAN-001053,2021,EM.352,0,7,7,228,231,459,TAN-001053,EM.352,NKOANRUA,,TZA,Arusha,Meru,Nkoanrua,-3.352793938,36.76727311,0101000020E61000006D46590136624240157FCFA085D20AC0
TAN-001056,2021,EM.1568,4,9,13,262,258,520,TAN-001056,EM.1568,ULONG'A,,TZA,Arusha,Meru,Nkoanrua,-3.338617574,36.75873289,0101000020E61000008B79CA281E614240677271217DB50AC0
TAN-001059,2021,EM.1178,1,9,10,204,197,401,TAN-001059,EM.1178,NGYANI,,TZA,Arusha,Meru,Nkoaranga,-3.338716353,36.82661077,0101000020E6100000F0D5B761CE6942400B0B56EBB0B50AC0
TAN-001062,2021,EM.303,4,9,13,139,116,255,TAN-001062,EM.303,NKOARANGA,,TZA,Arusha,Meru,Nkoaranga,-3.335971703,36.80796041,0101000020E6100000D5B4283F6B674240A321A6EE11B00AC0
TAN-001065,2021,EM.8057,3,12,15,238,222,460,TAN-001065,EM.8057,NSHUPU,,TZA,Arusha,Meru,Nkoaranga,-3.352232575,36.83504586,0101000020E61000001BAE61C8E26A4240DBAFF14F5FD10AC0
TAN-001068,2021,EM.11095,1,8,9,109,133,242,TAN-001068,EM.11095,KIMUNDO,,TZA,Arusha,Meru,Nkoarisambu,-3.352884508,36.78319453,0101000020E6100000C860E6B73F6442401A00E91CB5D20AC0
TAN-001071,2021,EM.7621,4,7,11,198,173,371,TAN-001071,EM.7621,MFULONY,,TZA,Arusha,Meru,Nkoarisambu,-3.335674,36.778135,0101000020E6100000BD6F7CED99634240A6F0A0D975AF0AC0
